,Age,b_mortality,p.SCS_AF,p.ED_AF,p.HOSP_AF,pSp.SCS_AF,pSp.ED_AF,pSp.HOSP_AF
192,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
193,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
194,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
195,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
196,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
197,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
198,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
199,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
200,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
201,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
202,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
203,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
204,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
205,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
206,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
207,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
208,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
209,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
210,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
211,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
212,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
213,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
214,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
215,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
216,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
217,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
218,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
219,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
220,27,0.00113949,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
